"gene","gene_name","zscore","effect_size","pvalue","var_g","pred_perf_r2","pred_perf_pval","pred_perf_qval","n_snps_used","n_snps_in_cov","n_snps_in_model","fdr"
"ENSG00000130193.7","THEM6",0.243263541881407,0.00157597426581003,0.807801245533119,0.0513715014436127,0.258631676283625,1.17861480662328e-12,NA,58,59,59,0.9448439467358
"ENSG00000188312.13","CENPP",0.243150061480188,0.000503241869758526,0.807889151177665,0.105881812954664,0.49917573401547,1.75794771799731e-28,NA,37,37,37,0.9448439467358
"ENSG00000129493.14","HEATR5A",-0.242804718588286,-0.0115442242937092,0.808156680038013,0.00131661306088522,0.0344341978771224,0.0168584488484634,NA,32,32,32,0.9448439467358
"ENSG00000104804.7","TULP2",0.242636565560335,0.0028410835480988,0.808286952280886,0.0437974327807327,0.0843869082578256,0.000174652514702163,NA,46,46,46,0.9448439467358
"ENSG00000182919.14","C11orf54",0.242118632926246,0.00157758390396347,0.808688240680688,0.066026749925399,0.423789337851397,1.77395948031651e-22,NA,52,53,53,0.9448439467358
"ENSG00000237595.3","RP11-112L6.3",0.241836722387429,0.0033233572847897,0.808906682963635,0.0330775869877761,0.12255880777109,3.14739383834288e-06,NA,10,10,10,0.9448439467358
"ENSG00000104324.15","CPQ",0.241799324390736,0.00533764314707041,0.808935662438256,0.00877027083055177,0.0461699601642894,0.00660881899552575,NA,76,76,76,0.9448439467358
"ENSG00000267731.1","RP11-147L13.8",0.241794764203296,0.00324345180351572,0.808939196117016,0.0417438753451383,0.100198210244774,4.19560050915402e-05,NA,48,49,49,0.9448439467358
"ENSG00000127870.16","RNF6",-0.241740060174293,-0.0100333555339664,0.808981586446987,0.00300774584100306,0.0600654625100497,0.00142153265916362,NA,42,42,42,0.9448439467358
"ENSG00000225973.3","PIGBOS1",-0.241721773619238,-0.00613656510489349,0.808995756882989,0.00857366517689688,0.0581565327033946,0.00132242627911194,NA,8,9,9,0.9448439467358
"ENSG00000144120.12","TMEM177",0.241573609711805,0.0101061874683167,0.809110572899026,0.0019527203525618,0.0891795226555041,9.25306611913015e-05,NA,5,6,6,0.9448439467358
"ENSG00000012660.13","ELOVL5",0.241433387882232,0.002114222838385,0.809219238180146,0.0261955825359218,0.219121911010033,1.18369992987034e-10,NA,84,84,84,0.9448439467358
"ENSG00000170906.15","NDUFA3",-0.241345507693794,-0.00201695019212171,0.809287343042177,0.0109366142810456,0.261469092800492,4.25049693415051e-13,NA,6,6,6,0.9448439467358
"ENSG00000171865.9","RNASEH1",-0.241107332670055,-0.00363687985044676,0.809471929756519,0.0131836025551888,0.0317688135780983,0.0240508156829312,NA,41,41,41,0.9448439467358
"ENSG00000174099.10","MSRB3",0.240788514765237,0.0139544470306278,0.809719031656207,0.00306562513156152,0.0252961352028788,0.0381266262802207,NA,64,64,64,0.9448439467358
"ENSG00000129151.8","BBOX1",-0.240726831091881,-0.00303544988320058,0.809766842181096,0.00230029789465577,0.0618624960812319,0.00148696525847813,NA,34,34,34,0.9448439467358
"ENSG00000164002.11","EXO5",0.240677841182537,0.00910930303771947,0.809804814376238,0.00673387887165734,0.0668459326171482,0.000797394236958388,NA,22,22,22,0.9448439467358
"ENSG00000184277.12","TM2D3",0.240354752679464,0.0109985537367887,0.810055252251726,0.00402849770106843,0.0841895319900147,0.000121770565032626,NA,7,7,7,0.9448439467358
"ENSG00000134917.9","ADAMTS8",0.240006250745748,0.00325818721704414,0.810325410822225,0.035521781515511,0.281338675638481,1.35077725818443e-13,NA,64,65,65,0.9448439467358
"ENSG00000224177.6","LINC00570",-0.239744172204588,-0.00599537804277081,0.810528588899077,0.00402297909893504,0.0257427501580339,0.0425363948491246,NA,9,9,9,0.9448439467358
"ENSG00000136379.11","ABHD17C",-0.239461095311033,-0.00757690184694525,0.810748060425201,0.0050533352196841,0.053787210243631,0.00276793403145493,NA,12,12,12,0.9448439467358
"ENSG00000272097.1","RP11-421M1.8",0.239410068257592,0.00276578805667158,0.81078762364525,0.0290669345774716,0.222433397158788,5.77346218999341e-11,NA,14,14,14,0.9448439467358
"ENSG00000185627.17","PSMD13",-0.239260892939227,-0.00187512246761288,0.810903287728721,0.0548211846619927,0.379664934893755,1.85289560790457e-19,NA,19,19,19,0.9448439467358
"ENSG00000179546.4","HTR1D",-0.239216870320506,-0.0106470269495557,0.810937421750386,0.00417928506074525,0.0799754812630516,0.000287223622356202,NA,26,26,26,0.9448439467358
"ENSG00000110660.14","SLC35F2",0.238914634858751,0.00196603666543649,0.81117177716174,0.0588569979433672,0.364621845151424,9.76418541216235e-19,NA,10,10,10,0.9448439467358
"ENSG00000140459.17","CYP11A1",-0.238909007571298,-0.00701315036459283,0.811176140758848,0.00837028579543238,0.0727589800787306,0.000343563336459716,NA,25,25,25,0.9448439467358
"ENSG00000261617.1","LINC02177",0.238846824890312,0.00470516414324746,0.811224359792783,0.00794715001694466,0.106136274256574,1.35513361108202e-05,NA,15,15,15,0.9448439467358
"ENSG00000167840.13","ZNF232",0.238688091400242,0.00139983043452902,0.811347451581849,0.0314085629299748,0.0751359353634439,0.000256190037183257,NA,20,23,23,0.9448439467358
"ENSG00000186081.11","KRT5",-0.238320789987153,-0.0048325344288324,0.811632297745533,0.00814407708634663,0.0271809379589312,0.0327049363842347,NA,7,7,7,0.9448439467358
"ENSG00000225783.6","MIAT",-0.238177925471806,-0.0036839239518659,0.811743097438621,0.0409900519819866,0.0420776063855846,0.00901255148750306,NA,103,106,106,0.9448439467358
"ENSG00000141959.16","PFKL",0.237959577325678,0.00388436477460912,0.811912446336249,0.0163511882435678,0.146851341795577,2.11308486877114e-07,NA,40,40,40,0.9448439467358
"ENSG00000145979.17","TBC1D7",-0.237863096541702,-0.0017491404215686,0.811987278785439,0.130509054160984,0.303433979975172,1.77937276173831e-15,NA,84,85,85,0.9448439467358
"ENSG00000092094.10","OSGEP",0.237508752606602,0.00148370237758705,0.812262129845891,0.138119517209063,0.617287550057048,6.15949894311365e-42,NA,20,20,20,0.9448439467358
"ENSG00000167842.15","MIS12",0.237323559639119,0.00282769245089256,0.812405786165757,0.0303380503548211,0.169229268282335,3.6974346065119e-08,NA,37,37,37,0.9448439467358
"ENSG00000205726.14","ITSN1",0.237314337541093,0.00285173491827097,0.812412940018588,0.0134089605813346,0.0992799558663208,4.0496469213213e-05,NA,38,38,38,0.9448439467358
"ENSG00000163959.9","SLC51A",-0.237197596424695,-0.00151687396930643,0.812503500891434,0.0160048823358346,0.108065815692114,2.13133283360073e-05,NA,8,8,8,0.9448439467358
"ENSG00000171931.12","FBXW10",0.236958584981806,0.00553687101090091,0.812688919693878,0.00972184867096834,0.054314696702049,0.00265831469097976,NA,13,13,13,0.9448439467358
"ENSG00000156172.5","C8orf37",-0.236544774275258,-0.00447414645986085,0.813009968000723,0.0189133327447686,0.192786933864804,4.18241884988986e-09,NA,34,34,34,0.9448439467358
"ENSG00000204420.8","MPIG6B",0.236489215777499,0.00056668674709681,0.813053074551774,0.11767823062957,0.195759518722851,3.43149540400593e-09,NA,56,58,58,0.9448439467358
"ENSG00000259823.5","LYPD8",-0.236242589656232,-0.00293025087040057,0.813244432880251,0.0133073809952013,0.212073295590374,4.83301860769173e-10,NA,10,13,13,0.9448439467358
"ENSG00000166796.11","LDHC",-0.236238707520305,-0.00111918671538634,0.813247445136325,0.220396179961814,0.468386623592514,4.46992591166393e-27,NA,31,31,31,0.9448439467358
"ENSG00000118420.16","UBE3D",0.23578294469037,0.00220163509158882,0.813601103243879,0.0356867952644324,0.230613871688272,2.85311153880316e-11,NA,28,28,28,0.944921613856792
"ENSG00000248455.5","LINC02217",-0.235438719463107,-0.00343483552277278,0.813868236757423,0.0205134881522231,0.083251707450202,0.000218528920230417,NA,13,14,14,0.944921613856792
"ENSG00000197562.9","RAB40C",0.235238650904136,0.0136597202905798,0.814023508475196,0.00181459969859283,0.0520679429639478,0.00324654296947177,NA,18,18,18,0.944921613856792
"ENSG00000266289.1","RP11-1C8.6",0.234883308168991,0.00521429168949788,0.814299305336559,0.00328510536984015,0.0318322936908685,0.0206649937247254,NA,2,2,2,0.944921613856792
"ENSG00000198075.9","SULT1C4",0.234312899250259,0.00306592469890289,0.81474207248356,0.00602932188975401,0.112688584405986,1.36949687228141e-05,NA,19,20,20,0.944921613856792
"ENSG00000134548.9","SPX",-0.234199600429445,-0.00323077730242976,0.814830025204837,0.00870179545790055,0.0452934498831108,0.00684742291017661,NA,17,17,17,0.944921613856792
"ENSG00000237612.1","AP002856.7",0.234101457090179,0.00324694056793979,0.814906214766521,0.0286644561487021,0.0930144358419019,7.34624377755782e-05,NA,24,24,24,0.944921613856792
"ENSG00000096654.15","ZNF184",-0.234067332268694,-0.00400364965432134,0.814932706584178,0.00990435511009263,0.0701036331113638,0.000553656994075027,NA,12,12,12,0.944921613856792
"ENSG00000152642.10","GPD1L",-0.233749606857129,-0.00206322257190577,0.815179373666208,0.0029622409472846,0.0691370801060759,0.000655349962408397,NA,4,4,4,0.944921613856792
"ENSG00000171302.16","CANT1",-0.233498214920867,-0.00467499336162233,0.815374555537914,0.0280441482566187,0.0299227753275613,0.0283015861145257,NA,71,71,71,0.944921613856792
"ENSG00000080573.6","COL5A3",-0.233315592412646,-0.0024375138982222,0.815516351690413,0.0255577412009104,0.352279219448285,1.54731987448458e-17,NA,8,9,9,0.944921613856792
"ENSG00000108244.16","KRT23",-0.232868032373443,-0.00279451855411121,0.815863882540222,0.0256276345256222,0.0907128693692177,0.000105967591556531,NA,20,20,20,0.944921613856792
"ENSG00000120071.13","KANSL1",0.232758521238567,0.00159451105214015,0.815948923572135,0.0341311901372037,0.212190647511922,2.4176297301436e-10,NA,34,36,36,0.944921613856792
"ENSG00000116991.10","SIPA1L2",-0.232686524518213,0.000847377671326149,0.816004833911684,0.00892011759373576,0.0306285497348758,0.0232168647832812,NA,54,54,54,0.944921613856792
"ENSG00000139192.11","TAPBPL",0.232493492976334,0.00157541894031511,0.816154740625806,0.0677997200745122,0.392793326094224,3.40900532307492e-21,NA,34,34,34,0.944921613856792
"ENSG00000267454.5","ZNF582-AS1",-0.231862895137407,-0.00199512859850295,0.816644504602516,0.0442396794381915,0.216133333705668,1.51309822232383e-10,NA,14,14,14,0.945233610333435
"ENSG00000257093.6","KIAA1147",0.231658751123831,0.000124229721194107,0.816803071694944,0.00734343864262885,0.0623279538341768,0.00133249358135007,NA,42,43,43,0.945233610333435
"ENSG00000079263.18","SP140",0.231327767196583,0.00254779754361202,0.817060176523399,0.0222417548654893,0.0854966764940702,0.000139395004415178,NA,69,69,69,0.945311913019189
"ENSG00000161653.10","NAGS",0.231065025241217,0.00563432676808276,0.817264285724481,0.00968436531261967,0.0661218313946392,0.000837378053744412,NA,11,11,11,0.945328879407779
"ENSG00000119632.3","IFI27L2",0.230780708159083,0.00435563825678439,0.817485169367508,0.0074495223054063,0.150762053222125,2.80430312429388e-07,NA,26,26,26,0.945365236418045
"ENSG00000136770.10","DNAJC1",-0.230301595224235,-0.00995351576138524,0.817857421116033,0.00340838644344091,0.0297265455280524,0.0276181181273329,NA,24,24,24,0.945576582800974
"ENSG00000162434.11","JAK1",-0.229604326293219,-0.00490985257643907,0.818399244789715,0.00744391255550666,0.0573381276719689,0.00201560255394279,NA,48,48,48,0.945983838661264
"ENSG00000103510.19","KAT8",0.228615966467945,0.000267557383937317,0.819167413747654,0.0107285615887671,0.071432209260564,0.000608252735887825,NA,22,22,22,0.946652476748678
"ENSG00000142512.14","SIGLEC10",0.228154307191448,0.0192961679977521,0.819526282193714,0.000771332397860972,0.047348358507467,0.00493806922656238,NA,9,9,9,0.946771293755817
"ENSG00000108468.14","CBX1",0.227867024211176,0.00798569131694611,0.819749619214871,0.0167238012817693,0.0386330676842243,0.0124689026734265,NA,64,64,64,0.946771293755817
"ENSG00000169062.14","UPF3A",-0.227405657531398,-0.00286676507006125,0.820108321449656,0.0601443301551721,0.138608291045823,2.63165715958736e-07,NA,32,32,32,0.946771293755817
"ENSG00000141013.16","GAS8",0.227369253129615,0.00280133724626726,0.820136626657638,0.0426232696030884,0.219473590694569,6.08713657633074e-11,NA,34,34,34,0.946771293755817
"ENSG00000183287.13","CCBE1",0.227031248795657,0.000525335224548121,0.820399443502862,0.151526487323029,0.257521080461427,1.18154837985161e-12,NA,93,93,93,0.946771293755817
"ENSG00000126246.9","IGFLR1",-0.227019431959112,-0.00525117493648911,0.820408632104239,0.00329260791236389,0.076486902757919,0.000381752115096198,NA,15,15,15,0.946771293755817
"ENSG00000146085.7","MUT",0.226552248520328,0.00259269568557729,0.820771926935939,0.00886548698126692,0.107057884097661,4.00755203486365e-06,NA,31,31,31,0.946971541135338
"ENSG00000107611.14","CUBN",-0.226138780842226,-0.00411146659767148,0.821093482976889,0.013050429947949,0.116846013971833,6.10053320411302e-06,NA,31,31,31,0.947123550636772
"ENSG00000140400.16","MAN2C1",0.225714635379411,0.00316374248966823,0.82142337443007,0.0254709997136499,0.286092170076434,2.64718854833661e-14,NA,12,12,12,0.947238925386718
"ENSG00000155749.12","ALS2CR12",-0.225123909172991,-0.00252574292256084,0.821882881509161,0.0418208700977859,0.310762155396042,1.34516955595071e-15,NA,28,28,28,0.947238925386718
"ENSG00000151388.10","ADAMTS12",-0.225059083771424,-0.00177452947963948,0.821933310845822,0.0352563744313653,0.114264776337912,5.73278853636414e-06,NA,44,44,44,0.947238925386718
"ENSG00000196792.11","STRN3",0.225034011999968,0.00364011530791988,0.821952815014928,0.0161693366999818,0.135497507934154,7.55152724871964e-07,NA,21,21,21,0.947238925386718
"ENSG00000178764.7","ZHX2",0.224345229232104,0.00605943059764619,0.822488685152443,0.0025775633124164,0.0988502692310424,3.70904535741221e-05,NA,18,18,18,0.947501051314383
"ENSG00000111731.12","C2CD5",-0.224253532706432,-0.0138247132876596,0.822560030920623,0.00344674970198541,0.0298775302144648,0.0293678422216949,NA,89,89,89,0.947501051314383
"ENSG00000144040.12","SFXN5",-0.222487996129673,-0.00348568645357763,0.823934016816085,0.0045556702704732,0.040508788212584,0.00921832657628526,NA,41,42,42,0.948638611518114
"ENSG00000146409.10","SLC18B1",-0.222283290447838,-0.0116031814956578,0.82409335903471,0.0007903417996946,0.0372703579699519,0.0145035055859451,NA,25,25,25,0.948638611518114
"ENSG00000187824.8","TMEM220",0.222251748263763,0.00204219126566807,0.824117912010225,0.0487252094233508,0.398370890784298,1.63788362801934e-20,NA,64,65,65,0.948638611518114
"ENSG00000275700.4","AATF",0.221960399832141,0.00404513887513057,0.824344710746614,0.0180178624652085,0.200006213800046,1.22444210897411e-09,NA,36,36,36,0.948680836398894
"ENSG00000103148.15","NPRL3",-0.220974662044748,-0.00106180584713713,0.825112162072764,0.0742332105420135,0.407276318364899,4.88112133423145e-21,NA,20,20,20,0.949345097704195
"ENSG00000271425.7","NBPF10",-0.220264319453545,-0.0413173611623335,0.825665306713598,0.00030291580123536,0.35533825582396,6.94272256101512e-18,NA,5,20,20,0.949455649994751
"ENSG00000164366.3","CCDC127",0.220244474768089,0.00445425993421333,0.825680761038355,0.0139690404386669,0.0622818107065459,0.00132304867910353,NA,17,18,18,0.949455649994751
"ENSG00000174945.13","AMZ1",-0.22011824947693,-0.000699940284556971,0.825779062320084,0.105342177378023,0.142400377808589,5.24395834851181e-07,NA,103,103,103,0.949455649994751
"ENSG00000129103.17","SUMF2",-0.219688165220054,-0.00212381835637107,0.826114022301234,0.0302724051244195,0.0697986939423449,0.0006588935819697,NA,48,49,49,0.949603203320917
"ENSG00000089050.15","RBBP9",0.21924460372121,0.00355124983781259,0.826459511835711,0.0117843739279208,0.0959017430241001,5.3230490577388e-05,NA,33,33,33,0.949603203320917
"ENSG00000160194.17","NDUFV3",-0.219220484795562,-0.00357038150748196,0.826478299002554,0.0653409262828303,0.411532742134495,1.23804146061526e-22,NA,51,51,51,0.949603203320917
"ENSG00000143153.12","ATP1B1",0.218594599371612,0.0121211249271699,0.826965860144201,0.00375847533446294,0.137996317253286,6.1569064233408e-07,NA,47,47,47,0.949944668996216
"ENSG00000100097.11","LGALS1",-0.21797390298746,-0.00910026235607824,0.827449444937222,0.0021983392076011,0.123708659360541,2.4534630773764e-06,NA,9,9,9,0.95003004866602
"ENSG00000198160.14","MIER1",0.217904570806379,0.00645077444544808,0.827503465732141,0.00842234943743821,0.0672594074269714,0.000683600398511518,NA,37,38,38,0.95003004866602
"ENSG00000172493.20","AFF1",-0.217759203975267,-0.00377085503680831,0.827616732260373,0.0114968369916759,0.210919349729028,4.63324907563231e-10,NA,56,56,56,0.95003004866602
"ENSG00000100336.17","APOL4",-0.217521781980364,-0.00257837792098433,0.827801733787546,0.00760982937724483,0.0979836023898713,4.21869734894905e-05,NA,7,7,7,0.95003004866602
"ENSG00000169118.17","CSNK1G1",0.216853775837983,0.00470583575592983,0.82832230189662,0.00272760822451368,0.0248567871262785,0.0466890547514802,NA,28,28,28,0.95040889548497
"ENSG00000196352.14","CD55",-0.215916427879485,-0.00584134696735742,0.829052891528775,0.00462043289723903,0.0415292518585012,0.00917870992361898,NA,25,25,25,0.951028489362894
"ENSG00000234444.9","ZNF736",-0.213832586941712,-0.0021260823491748,0.830677611935116,0.0549586963289399,0.0947397758767588,4.19434615189826e-05,NA,79,84,84,0.952673243749995
"ENSG00000115271.10","GCA",0.213440840503742,0.00746440389608388,0.830983128227407,0.0056693551350947,0.0381083653922814,0.0107326018665926,NA,32,32,32,0.952804643808539
"ENSG00000132681.16","ATP1A4",-0.213086762095741,-0.00187882553636722,0.831259289854033,0.0475658648726664,0.147297889246651,2.81020377363944e-07,NA,24,24,24,0.952842259035206
"ENSG00000204583.9","LRCOL1",0.212605918743064,0.00447129952883692,0.831634354500914,0.0169971130745097,0.0385346842646441,0.0105737565458052,NA,11,12,12,0.952842259035206
"ENSG00000181031.15","RPH3AL",0.212337812467317,0.00141665181371584,0.831843497861128,0.109107325445737,0.444691408165551,6.49389434945884e-24,NA,20,20,20,0.952842259035206
"ENSG00000171045.14","TSNARE1",-0.212138349639143,-0.00225742762537025,0.831999101817546,0.02952692592177,0.0916752590099449,0.000101859132820597,NA,51,51,51,0.952842259035206
"ENSG00000150403.17","TMCO3",0.211797681078856,0.00288323946411707,0.832264877715189,0.0214158847782297,0.121670685081566,5.18765198942006e-06,NA,56,59,59,0.952842259035206
"ENSG00000112308.12","C6orf62",0.211561582822096,0.00563923187440619,0.832449083323908,0.00282328589746696,0.0876899350875309,8.56191247725382e-05,NA,12,12,12,0.952842259035206
"ENSG00000144559.10","TAMM41",0.211368072056979,0.00241326376854295,0.832600068717936,0.0372429370812126,0.219451236993717,1.54556179498212e-10,NA,35,36,36,0.952842259035206
"ENSG00000173805.15","HAP1",-0.211257520859817,-0.00456717059671673,0.8326863282731,0.00916754201381946,0.0794068983896989,0.000299695556833263,NA,7,7,7,0.952842259035206
"ENSG00000123159.15","GIPC1",-0.211195800836492,-0.00406938084977878,0.832734487305117,0.00422374932692269,0.0510091878259196,0.00418819171300828,NA,19,19,19,0.952842259035206
"ENSG00000231713.2","AF064860.7",0.210176201004782,0.00141512852739199,0.833530153558233,0.0761496007373257,0.0231707300905011,0.0449657201047127,NA,53,53,53,0.95339430195147
"ENSG00000074219.13","TEAD2",0.210087904012233,0.00411441906895809,0.833599066014883,0.00907157805324638,0.122297802393876,4.16544845312568e-06,NA,23,23,23,0.95339430195147
"ENSG00000283033.1","RP11-219A15.5",-0.209550874608731,-0.0020384872609281,0.834018224626347,0.132328503424104,0.398685942798231,7.38480660890541e-21,NA,43,43,43,0.95365511935964
"ENSG00000004866.20","ST7",-0.208881441186923,-0.00842759096354751,0.834540792378526,0.00531396413531334,0.042490605990991,0.00663411745520991,NA,19,19,19,0.953813060709348
"ENSG00000115523.16","GNLY",0.208670184038368,0.00291277771782752,0.834705717420661,0.0709871629488241,0.192522919202659,1.26661346292997e-09,NA,30,30,30,0.953813060709348
"ENSG00000198633.10","ZNF534",0.2086393536726,0.00219997620096109,0.834729786797139,0.0829930333036868,0.3096602182527,5.35292167843098e-15,NA,59,60,60,0.953813060709348
"ENSG00000273142.1","RP11-458F8.4",0.207852568999115,0.000965771277042936,0.835344084727611,0.0367331252076208,0.229234423573444,3.82196502982846e-11,NA,52,52,52,0.954121483951908
"ENSG00000151239.13","TWF1",-0.207803862115429,-0.00510453351899725,0.835382116910999,0.00636983715355495,0.0408758436381265,0.00879302185111335,NA,39,40,40,0.954121483951908
"ENSG00000089063.14","TMEM230",0.207115496055461,0.00178697546436508,0.835919660380156,0.0195085983085352,0.194907285601546,2.74795217064534e-09,NA,25,25,25,0.954165087951184
"ENSG00000188089.13","PLA2G4E",-0.20695673549681,-0.00146703403364538,0.836043647019985,0.0266123827210828,0.158342360108536,8.15689319991163e-08,NA,16,16,16,0.954165087951184
"ENSG00000166341.7","DCHS1",0.20695224162899,0.00428087571626167,0.836047156638435,0.00981825972787163,0.0997923683486775,2.66865414274486e-05,NA,23,23,23,0.954165087951184
"ENSG00000011028.13","MRC2",-0.206608753712636,-0.00969109564831854,0.836315423299172,0.00540531129444193,0.0515280234695046,0.00404667377223253,NA,14,14,14,0.954165087951184
"ENSG00000164930.11","FZD6",0.206530718964134,0.00974922311444122,0.836376371683062,0.0029020311465356,0.057820379780632,0.0021654544939946,NA,13,13,13,0.954165087951184
"ENSG00000147588.6","PMP2",-0.205892898124471,-0.00503169810457412,0.836874573078841,0.00490559259546673,0.045325561778058,0.00603600839834596,NA,19,19,19,0.954281191900488
"ENSG00000165055.15","METTL2B",0.205306036586801,0.00165882066873694,0.837333028002308,0.105015847676257,0.276225471028807,3.75515480355494e-13,NA,83,84,84,0.954281191900488
"ENSG00000114744.8","COMMD2",-0.205226802451207,-0.00207714699219758,0.837394929768146,0.0343817212602401,0.302189207422225,1.50003772647389e-14,NA,16,16,16,0.954281191900488
"ENSG00000162669.15","HFM1",-0.204159725618264,-0.00152120646636249,0.838228682765975,0.020150357940496,0.051196489157683,0.00214775363829476,NA,42,42,42,0.954281191900488
"ENSG00000155087.3","ODF1",0.20400497479893,0.00425131663146478,0.83834961133706,0.0135027563388326,0.112181699330587,1.14604950034582e-05,NA,13,13,13,0.954281191900488
"ENSG00000138111.14","MFSD13A",-0.203978131926695,-0.00309689845782722,0.838370587835518,0.018117900561112,0.176685508286732,6.67101600784628e-09,NA,45,45,45,0.954281191900488
"ENSG00000134539.16","KLRD1",0.20386816055941,0.00268684816687057,0.838456526716435,0.0112182971415888,0.0377573439589749,0.0140474054148754,NA,21,21,21,0.954281191900488
"ENSG00000175893.11","ZDHHC21",0.203778338801273,0.00429310290081489,0.838526720793134,0.015020900722165,0.0497323928456852,0.00409195245878817,NA,24,25,25,0.954281191900488
"ENSG00000091831.22","ESR1",-0.203721049382238,-0.00906871174277106,0.838571492107315,0.00213970253324955,0.0253603277923633,0.0434168063955881,NA,11,11,11,0.954281191900488
"ENSG00000276445.1","LLNLR-268E12.1",-0.203656094963202,-0.00577693297133423,0.838622254201992,0.00389882208082777,0.052677144572222,0.00294394958363695,NA,13,13,13,0.954281191900488
"ENSG00000167994.11","RAB3IL1",0.203208872734517,0.00594791525483657,0.83897177807957,0.0104246614773162,0.0712221034923531,0.000512126238811385,NA,39,39,39,0.954281191900488
"ENSG00000144218.18","AFF3",-0.203115826178179,-0.00505988160027627,0.839044502057514,0.00874225848350574,0.186265012091625,2.53727329469506e-09,NA,9,9,9,0.954281191900488
"ENSG00000159337.6","PLA2G4D",0.203074844079429,0.00436709813855119,0.839076533568776,0.00792355373475826,0.0354751205180289,0.0159177618470146,NA,11,11,11,0.954281191900488
"ENSG00000053108.16","FSTL4",-0.202973832674284,-0.00239729407660692,0.839155484981832,0.00742098397500639,0.0863540872675562,6.99461479179463e-05,NA,32,32,32,0.954281191900488
"ENSG00000132507.17","EIF5A",0.202628266786543,0.00189381752297193,0.839425594591217,0.0248385899891254,0.099067930626082,4.99261057974433e-05,NA,37,37,37,0.954370862841233
"ENSG00000187166.1","H1FNT",0.202177652717555,0.00228598784998782,0.839777842921451,0.0332472214286458,0.105301200765121,2.44393148244212e-05,NA,47,48,48,0.954553857899326
"ENSG00000164404.8","GDF9",0.201033978376716,0.00255032751457795,0.840672005493844,0.0473841034783883,0.182178716546207,9.09157553544253e-09,NA,43,43,43,0.954993413201382
"ENSG00000086061.15","DNAJA1",-0.200789197878137,-0.0297466542059836,0.840863409765483,0.000361951496424796,0.029478265966248,0.0300586174420877,NA,10,10,10,0.954993413201382
"ENSG00000160716.5","CHRNB2",0.200741865774478,-0.00334874085460769,0.840900421834069,5.81321113254436e-05,0.0241361776638716,0.0490258639297134,NA,10,10,10,0.954993413201382
"ENSG00000130517.13","PGPEP1",-0.200529717286519,-0.00122252601626903,0.841066318936208,0.0175968489064411,0.246994237237483,4.97606365149981e-13,NA,20,20,20,0.954993413201382
"ENSG00000172086.7","KRCC1",-0.200459213944699,-0.00599394251245655,0.841121453110235,0.00787545782457009,0.054222731168879,0.00271801961687871,NA,30,30,30,0.954993413201382
"ENSG00000171316.11","CHD7",-0.199437987169406,-0.0132048016988155,0.841920147825053,0.000587052727448523,0.0365258546870931,0.0151028488593995,NA,2,2,2,0.955682788363743
"ENSG00000138119.16","MYOF",0.199021195115182,0.00655261704073673,0.842246164930898,0.0108284247501448,0.0775066009196128,0.000276840773205821,NA,40,40,40,0.955715699586256
"ENSG00000147439.12","BIN3",-0.198911218538932,-0.0019828642792171,0.842332193743558,0.0286584333520027,0.154158935480454,1.10161852902408e-07,NA,19,19,19,0.955715699586256
"ENSG00000150401.14","DCUN1D2",-0.198440968946945,-0.00248686189570541,0.842700066145402,0.00540421105429637,0.0592473374334556,0.00136630698238167,NA,11,11,11,0.955915737682554
"ENSG00000141562.17","NARF",0.197821843250414,0.00211728217318989,0.843184455444748,0.0410131748967823,0.178851170884233,8.52128979070514e-09,NA,33,33,33,0.956202857287128
"ENSG00000128268.11","MGAT3",0.197627614268679,0.00225245034611657,0.84333642783981,0.0171906042842341,0.165090970619316,5.00365583401114e-08,NA,27,28,28,0.956202857287128
"ENSG00000215712.10","TMEM242",0.197077326372958,0.00127673333695205,0.843767026392811,0.0148291885817744,0.190986449975853,1.51373587469479e-09,NA,33,33,33,0.956473753225835
"ENSG00000103966.10","EHD4",0.196238477303537,0.00360737384751542,0.844423512972193,0.0170379355985638,0.201273133635278,1.35880798606584e-09,NA,12,12,12,0.957000529123607
"ENSG00000173699.15","SPATA3",0.195803072613268,0.00172905711163875,0.84476430502952,0.0360877744272475,0.248685782190731,3.51337462454121e-12,NA,11,11,11,0.957169364690578
"ENSG00000232645.5","LINC01431",0.194935235964287,0.00283307676129059,0.845443648989996,0.0274320647819771,0.0912434448775396,9.04260364454009e-05,NA,49,49,49,0.957721636426806
"ENSG00000137713.15","PPP2R1B",-0.194453880006971,-0.00206964680700844,0.845820504814159,0.0352694568193164,0.240434831371997,1.46911112044177e-11,NA,32,32,32,0.957931075583898
"ENSG00000172409.5","CLP1",0.193873585361654,0.00464922665689704,0.846274867088081,0.00801410949124854,0.0319985890517539,0.0225627029255306,NA,8,8,8,0.95819538255631
"ENSG00000177462.6","OR2T8",0.192741807477428,0.0018260962950295,0.847161179668002,0.0754754718797387,0.139286606341088,9.43252373536081e-07,NA,80,80,80,0.95819538255631
"ENSG00000108799.12","EZH1",0.192053925420177,0.00482048888139607,0.847699965179406,0.00126430349745142,0.032494333364127,0.022514110772302,NA,8,8,8,0.95819538255631
"ENSG00000155926.13","SLA",0.191958740897889,0.00713592498768243,0.847774524330038,0.00327608356581659,0.0972318457819035,3.65826564414119e-05,NA,10,10,10,0.95819538255631
"ENSG00000134207.14","SYT6",-0.190769987291994,-0.0037006226541884,0.848705803486274,0.00780705112945041,0.199252705732915,1.87185946830095e-09,NA,18,18,18,0.95819538255631
