gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000277147.4,LINC00869,3.5783803312158398,0.05191657345110531,0.00034573010250903033,0.017361007120684408,0.04940136239908592,0.006307398887490571,NA,18,22,22
ENSG00000164978.17,NUDT2,-3.548004922440016,-0.036840823073714175,0.0003881609670336015,0.03227608497508683,0.261214237372744,1.5945476768561847e-11,NA,60,60,60
ENSG00000138722.9,MMRN1,-3.547197864937906,-0.03438652695996523,0.0003893520537023074,0.024959684915495564,0.15284126235731965,1.8351257938823363e-07,NA,5,5,5
ENSG00000204219.9,TCEA3,-3.5462999179545087,-0.028573030094082574,0.0003906812921930674,0.052557030999980756,0.1639862053467589,2.3614702263725637e-07,NA,25,25,25
ENSG00000186468.12,RPS23,-3.541540398945105,-0.030455187832319357,0.0003977979371956694,0.04398220731600125,0.2789366933599169,7.540191823560809e-13,NA,37,37,37
ENSG00000130332.14,LSM7,-3.5169077659307213,-0.03998142763498918,0.0004366054676957696,0.026662414702263007,0.2141701534049104,8.645322107042502e-10,NA,32,32,32
ENSG00000130312.6,MRPL34,-3.5126454292131415,-0.03693455446105306,0.00044366912387968656,0.03487270847514141,0.3582200613431949,1.5338075956465747e-16,NA,12,12,12
ENSG00000129055.12,ANAPC13,-3.5048952512010105,-0.06521129459691222,0.0004567869673159493,0.00980073098958591,0.16244279040385629,3.548969324276634e-07,NA,49,50,50
ENSG00000128891.15,C15orf57,3.4974230613622694,0.02892560003913516,0.0004697761967046043,0.053348268480936684,0.36557858708942187,2.2151791870877962e-17,NA,21,21,21
ENSG00000184647.10,PRSS55,-3.495192100104098,-0.0347428694678473,0.0004737206700832852,0.03709394410259888,0.10864945463580812,4.296259136419094e-05,NA,25,25,25
ENSG00000130812.10,ANGPTL6,3.488143637895195,0.061098183040096864,0.00048638670894644804,0.013852558848090264,0.10838840754119816,2.8201206200746392e-05,NA,7,7,7
ENSG00000165282.13,PIGO,3.476555425906511,0.05381132800625638,0.0005078992361226154,0.015734051120105712,0.04182640938097066,0.012639686959847388,NA,52,53,53
ENSG00000100395.14,L3MBTL2,3.4750157048301773,0.12748908852016783,0.0005108234440603117,0.002439193918469121,0.09154620214798176,0.00010914351445326407,NA,17,17,17
ENSG00000146151.12,HMGCLL1,-3.450282573699951,-0.27256982265467294,0.0005600000575934139,0.0005873430717517698,0.06191317444895793,0.00197943001775536,NA,1,1,1
ENSG00000244219.6,GS1-259H13.2,-3.435844950998596,-0.06975051193296723,0.0005907089310338043,0.010626277036288571,0.10142823806170996,8.090970810520835e-05,NA,16,16,16
ENSG00000278041.1,RP5-984P4.6,3.418345184456708,0.23622592360655195,0.0006300314857619184,0.0008099559175167628,0.03350178955424126,0.0263042519442344,NA,7,7,7
ENSG00000188177.13,ZC3H6,3.4122444253889554,0.04154610923726813,0.0006443031259272167,0.024411634342784018,0.06778255433343905,0.001345978934682929,NA,63,63,63
ENSG00000127952.16,STYXL1,3.4107331940615824,0.036349169136720226,0.0006478845544744001,0.029498231610961996,0.2698993104164,5.312710899498152e-13,NA,24,25,25
ENSG00000181322.13,NME9,3.4060498640106402,0.07264370302974378,0.0006591013990446013,0.009083414662447137,0.16786117509542312,2.0620107054898172e-07,NA,13,13,13
ENSG00000100714.15,MTHFD1,3.404123283460806,0.08094219904722097,0.0006637678787323106,0.006179146773072193,0.02646608731445201,0.049093102732050635,NA,20,20,20
ENSG00000254872.3,RP13-870H17.3,-3.4010003842837304,-0.06546752064470128,0.0006713973343995764,0.011046362097368406,0.13966064248958787,1.594973658767807e-06,NA,11,11,11
ENSG00000250091.2,DNAH10OS,-3.398893673255944,-0.03617503834842325,0.0006765901391037152,0.02975340818109077,0.1243334869934545,6.181606496486377e-06,NA,46,46,46
ENSG00000196653.11,ZNF502,-3.3886089760076015,-0.06009312200938767,0.0007024810852841772,0.009921516723697961,0.08419353150814853,0.0002868082693933992,NA,44,44,44
ENSG00000101198.14,NKAIN4,3.3801853979106644,0.06944507476638052,0.0007243694972887122,0.009791547774096826,0.13412499068155273,3.2236157999523888e-06,NA,5,5,5
ENSG00000188385.11,JAKMIP3,-3.3777439080012925,-0.020969612398195597,0.0007308310776270107,0.09415766407346268,0.4913327546453248,1.0003422325208412e-25,NA,29,30,30
ENSG00000144485.10,HES6,-3.37545158304483,-0.07804782897870952,0.0007369465780648064,0.006544281093272278,0.1317583644416001,6.1810132421924e-06,NA,15,15,15
ENSG00000008838.19,MED24,-3.35732454511521,-0.08453570890328581,0.0007870067498904218,0.00670578379848456,0.12214649786115744,8.902223184855803e-06,NA,8,8,8
ENSG00000204348.9,DXO,3.356405680591102,0.08187523630806604,0.0007896264923380341,0.006528272615158808,0.09769078941450812,0.00012690506684832613,NA,18,18,18
ENSG00000159352.15,PSMD4,3.3522257341093056,0.12068325387472442,0.0008016462636116857,0.0025361163654655044,0.0553643773276392,0.0037616177294422398,NA,10,10,10
ENSG00000154328.15,NEIL2,3.32290774734205,0.04290904309673586,0.0008908437048925414,0.02208798995685671,0.22024921102244235,3.4887033754654464e-10,NA,21,22,22
ENSG00000025434.18,NR1H3,-3.320096816040611,-0.07053655187555054,0.0008998623523902694,0.00768004006190217,0.027890878670593443,0.0438720995325039,NA,12,12,12
ENSG00000062038.13,CDH3,3.317339971929177,0.03867888077877372,0.000908789597025681,0.031035344925924434,0.11125077410231428,2.292858885640069e-05,NA,45,45,45
ENSG00000267053.6,CTD-3162L10.1,-3.3157188755047464,-0.10965660241126975,0.0009140773005624207,0.0030239081734280545,0.02835160173740817,0.04095257241073321,NA,6,6,6
ENSG00000204947.8,ZNF425,-3.2971587669745563,-0.03919833702514,0.000976682743318324,0.027653425395013233,0.12848630385326398,5.5744596741329e-06,NA,11,11,11
ENSG00000198130.15,HIBCH,3.2949342387463965,0.03798225404746018,0.0009844471461343813,0.02707129326451709,0.2767242646260161,3.0624251849619223e-12,NA,14,14,14
ENSG00000261701.6,HPR,3.285370660715519,0.014370024438911572,0.0010184829057514738,0.17388535165559113,0.5487589213696515,8.462921150388117e-31,NA,34,35,35
ENSG00000176148.15,TCP11L1,3.283145563139538,0.12037465204619102,0.001026556437625818,0.0029396353826991665,0.0923190351020017,0.00017180897027292965,NA,10,10,10
ENSG00000118292.8,C1orf54,3.2743119976434634,0.08962990841122892,0.0010591959354774403,0.005919981647970504,0.04493345178577863,0.008228724113277552,NA,17,17,17
ENSG00000179979.8,CRIPAK,3.2716121624174526,0.02366110573391772,0.0010693616143603382,0.06692348849438529,0.2904769469926156,5.234588137075725e-13,NA,57,57,57
ENSG00000277692.1,RP11-358N2.2,3.257813043606801,0.03989275387576494,0.001122743480307785,0.022095504005563555,0.04033326069253255,0.014201504017706796,NA,66,67,67
ENSG00000178187.7,ZNF454,3.241953724795023,0.031906645719872444,0.0011871329682460628,0.036852285128557705,0.26215180098879315,1.3704684812318464e-11,NA,11,12,12
ENSG00000004534.14,RBM6,3.2335936169852486,0.03505722432612869,0.001222432640997826,0.032248708129030114,0.2633216680820347,6.686456724492048e-13,NA,46,46,46
ENSG00000100197.20,CYP2D6,-3.216356426294564,-0.02012815127088452,0.001298294774018426,0.09841247167053752,0.4009734300148489,4.655287144325879e-19,NA,62,62,62
ENSG00000157782.9,CABP1,-3.2136774091275777,-0.11097365014697652,0.0013104681324193738,0.003473281301259053,0.06316788184212857,0.0015987403753889436,NA,13,13,13
ENSG00000152223.12,EPG5,3.2122405946473456,0.08181717534199476,0.0013170402786535302,0.005346023293881196,0.07518647528235613,0.0006267364044252211,NA,15,15,15
ENSG00000137500.9,CCDC90B,3.201689639341047,0.08303809648622061,0.0013662411221359466,0.004802516486616339,0.16030077812550855,2.899326037334948e-07,NA,16,16,16
ENSG00000013810.18,TACC3,3.1881803278171885,0.05137381538228259,0.001431712191567221,0.012987207523705961,0.13214491364373368,3.0235804591624987e-06,NA,26,26,26
ENSG00000198937.8,CCDC167,3.1873082599841203,0.02999521625990191,0.0014360363576437587,0.035967015666761665,0.26143499637786805,1.3545979222777736e-12,NA,63,63,63
ENSG00000152219.4,ARL14EP,-3.178745002807766,-0.04045819585152177,0.0014791415381739629,0.02661164379800907,0.12264399913989955,6.258789123155776e-06,NA,98,99,99
ENSG00000251372.5,LINC00499,3.166178571386075,0.013474823579433479,0.0015445594275143016,0.2153491137682452,0.4840574701304797,1.3186145151783445e-25,NA,70,70,70
ENSG00000128829.11,EIF2AK4,-3.16576870826852,-0.0909947117206647,0.0015467372759009291,0.004262301329430649,0.057036387549800976,0.003591099562518505,NA,4,4,4
ENSG00000137103.16,TMEM8B,-3.1480871205156085,-0.032109291001410564,0.001643427050239666,0.03436170968860799,0.3635863591465216,1.1854572710381192e-16,NA,21,21,21
ENSG00000245156.1,RP11-867G23.3,-3.1423320486321176,-0.03337691152523621,0.00167607839576006,0.03199796637399454,0.09389102498219044,0.0001705002239184555,NA,56,57,57
ENSG00000134184.12,GSTM1,-3.120008316684773,-0.02062981517368807,0.0018084593389680699,0.10086851890500184,0.2803792217296603,3.037474086828725e-12,NA,35,36,36
ENSG00000110367.11,DDX6,-3.1195661530312115,-0.041857637559905535,0.0018111758615329673,0.02004409289442178,0.17246901644806514,1.2024899776497636e-07,NA,21,22,22
ENSG00000112031.15,MTRF1L,-3.111811869831381,-0.024106632445677425,0.0018594295415859797,0.06718533930485093,0.3637374951959553,4.970921010972725e-17,NA,42,42,42
ENSG00000213689.11,TREX1,3.1102130741416647,0.03269207784686712,0.0018695242988076772,0.030432105211638832,0.11408194224730225,2.0057795745925856e-05,NA,28,29,29
ENSG00000122965.10,RBM19,-3.1078750475330166,-0.05655968461934485,0.0018843772066147095,0.010413947945584558,0.06824832166198551,0.0014282703207130429,NA,6,6,6
ENSG00000275765.5,RP11-54C4.3,3.106461994239724,0.03097072425817078,0.0018934064570632185,0.03342609532867053,0.18395849658550212,1.3751000860173178e-08,NA,35,36,36
ENSG00000128563.13,PRKRIP1,-3.106276694634738,-0.039753907746790496,0.0018945934431678104,0.0215364651455477,0.14449390924158198,1.2398856904711226e-06,NA,42,42,42
ENSG00000168913.6,ENHO,3.0933232877310357,0.056074100097304555,0.001979283902413419,0.010641946477813184,0.051760756971921965,0.00452010271580758,NA,27,27,27
ENSG00000275720.1,CTB-75G16.3,-3.0766663999725496,-0.03794583734717262,0.0020932942944789476,0.0212268057478961,0.17199969537718138,9.142457528375713e-08,NA,16,16,16
ENSG00000119636.15,BBOF1,3.068881330536422,0.044400275600651094,0.0021486192098139514,0.018105501461808476,0.02729988756088729,0.04506995643588177,NA,53,55,55
ENSG00000124532.14,MRS2,3.0650014351091985,0.034327924057164096,0.0021766895266486907,0.02936640177240979,0.16158152861925051,4.131796238079438e-07,NA,43,44,44
ENSG00000170425.3,ADORA2B,-3.0649578381295024,-0.02801318418019913,0.002177006843788716,0.04208687743137627,0.04888859376438383,0.007364265065357188,NA,101,103,103
ENSG00000088280.18,ASAP3,-3.06480140616794,-0.05080316367902897,0.0021781457704250864,0.013000334073036504,0.09896300424291414,8.147639753031065e-05,NA,40,40,40
ENSG00000185345.18,PARK2,-3.058747828105011,-0.10663873247253726,0.0022226415490733706,0.0032210477408983534,0.0524092791281506,0.005554796354365225,NA,15,15,15
ENSG00000183569.17,SERHL2,-3.0567589366342585,-0.019265792252509326,0.0022374413667643946,0.0854785137338828,0.1989182676771576,3.422213349967639e-09,NA,28,28,28
ENSG00000177519.3,RPRM,-3.0438146263620562,-0.16366092714434843,0.0023359903293407426,0.0013970549864721418,0.03401472938652034,0.02456485383980228,NA,4,4,4
ENSG00000119599.16,DCAF4,3.0386996777230735,0.08482405602605021,0.0023760158691097056,0.004813607766052586,0.05029302069751687,0.005808203331841933,NA,7,7,7
ENSG00000143442.21,POGZ,3.0365313791971187,0.09593708495946225,0.0023931719770649497,0.0040502308639024836,0.06582570046666794,0.0016488752166657196,NA,97,98,98
ENSG00000136238.17,RAC1,-3.033307417387477,-0.0892099349562149,0.0024188904772401063,0.004203855783499151,0.1317816861401752,6.309242623277662e-06,NA,10,10,10
ENSG00000110025.12,SNX15,3.025695795315969,0.06337654899045023,0.0024806173870631667,0.010873774409782287,0.09922758549250142,7.614664576862831e-05,NA,32,33,33
ENSG00000083807.9,SLC27A5,-3.025091714751819,-0.07811749644165192,0.0024855774213739757,0.0056362145840138855,0.06696133791519394,0.0015021359213988714,NA,15,15,15
ENSG00000006282.20,SPATA20,3.0249734456901396,0.014515169959881674,0.0024865495762098136,0.15768624749158744,0.6228185255559358,5.387025208819177e-38,NA,69,70,70
ENSG00000169026.12,MFSD7,-3.0092070952821626,-0.08124855669909956,0.002619305057021564,0.0061437713951320175,0.038742234935395484,0.01767437152778449,NA,25,25,25
